outdeg1 indeg1 totaldeg1 outdeg2 indeg2 totaldeg2 totaldeg
10 0 10 1 0 1 11
10 0 10 1 0 1 11
10 1 11 1 0 1 12
1 0 1 1 0 1 2
1 0 1 1 0 1 2
5 0 5 1 0 1 6
4 1 5 1 0 1 6
3 2 5 1 0 1 6
2 3 5 1 0 1 6
1 4 5 1 0 1 6
1 0 1 1 0 1 2
5 0 5 1 0 1 6
4 1 5 1 0 1 6
5 0 5 1 0 1 6
4 1 5 1 0 1 6
3 2 5 1 0 1 6
2 3 5 1 0 1 6
5 0 5 1 0 1 6
4 1 5 1 0 1 6
3 2 5 1 0 1 6
2 3 5 1 0 1 6
1 4 5 1 0 1 6
1 0 1 1 0 1 2
1 0 1 1 0 1 2
1 0 1 1 0 1 2
1 0 1 1 0 1 2
1 0 1 1 0 1 2
1 0 1 1 0 1 2
1 0 1 1 0 1 2
1 0 1 1 0 1 2
1 0 1 1 0 1 2
1 0 1 1 0 1 2
1 0 1 1 0 1 2
1 0 1 1 0 1 2
1 0 1 1 0 1 2
1 0 1 1 0 1 2
1 0 1 1 0 1 2
1 0 1 1 0 1 2
1 0 1 1 0 1 2
1 0 1 1 0 1 2
1 0 1 1 0 1 2
1 0 1 1 0 1 2
1 0 1 1 0 1 2
1 0 1 1 0 1 2
1 0 1 1 0 1 2
1 0 1 1 0 1 2
1 0 1 1 0 1 2
1 0 1 1 0 1 2
1 0 1 1 0 1 2
1 0 1 1 0 1 2
5 0 5 1 0 1 6
4 1 5 1 0 1 6
3 2 5 1 0 1 6
8 0 8 2 0 2 10
7 1 8 2 0 2 10
5 0 5 2 0 2 7
1 1 2 2 0 2 4
7 0 7 2 0 2 9
6 1 7 2 0 2 9
3 0 3 2 0 2 5
7 0 7 2 0 2 9
6 2 8 2 0 2 10
10 0 10 2 0 2 12
5 0 5 2 0 2 7
4 1 5 2 0 2 7
8 1 9 2 0 2 11
7 2 9 2 0 2 11
6 3 9 2 0 2 11
5 4 9 2 0 2 11
4 5 9 2 0 2 11
3 6 9 2 0 2 11
2 7 9 2 0 2 11
1 8 9 2 0 2 11
4 0 4 2 0 2 6
3 1 4 2 0 2 6
2 2 4 2 0 2 6
3 0 3 2 0 2 5
2 1 3 2 0 2 5
4 1 5 2 0 2 7
5 2 7 2 0 2 9
4 3 7 2 0 2 9
4 0 4 2 0 2 6
3 1 4 2 0 2 6
2 2 4 2 0 2 6
1 3 4 2 0 2 6
2 1 3 2 0 2 5
5 3 8 2 0 2 10
4 4 8 2 0 2 10
6 1 7 2 0 2 9
3 5 8 2 0 2 10
2 6 8 2 0 2 10
5 2 7 2 0 2 9
6 0 6 2 0 2 8
5 1 6 2 0 2 8
4 2 6 2 0 2 8
3 3 6 2 0 2 8
2 4 6 2 0 2 8
1 5 6 2 0 2 8
4 3 7 2 0 2 9
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
1 4 5 2 0 2 7
1 2 3 2 0 2 5
1 2 3 1 1 2 5
3 2 5 2 0 2 7
2 3 5 2 0 2 7
1 4 5 2 0 2 7
1 0 1 2 0 2 3
3 4 7 2 0 2 9
7 0 7 2 0 2 9
3 4 7 2 0 2 9
2 5 7 2 0 2 9
1 6 7 2 0 2 9
1 2 3 2 0 2 5
2 5 7 2 0 2 9
1 6 7 2 0 2 9
2 1 3 2 0 2 5
1 2 3 2 0 2 5
1 7 8 2 0 2 10
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
1 4 5 2 0 2 7
4 0 4 2 0 2 6
3 1 4 2 0 2 6
2 2 4 2 0 2 6
1 2 3 2 0 2 5
6 1 7 2 0 2 9
5 2 7 2 0 2 9
4 3 7 2 0 2 9
3 4 7 2 0 2 9
2 5 7 2 0 2 9
1 6 7 2 0 2 9
2 0 2 2 0 2 4
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
1 4 5 2 0 2 7
1 0 1 2 0 2 3
5 0 5 2 0 2 7
4 1 5 2 0 2 7
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
5 0 5 2 0 2 7
1 0 1 2 0 2 3
5 0 5 2 0 2 7
4 1 5 2 0 2 7
1 1 2 2 0 2 4
1 1 2 2 0 2 4
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
1 4 5 2 0 2 7
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
5 0 5 2 0 2 7
4 1 5 2 0 2 7
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
1 4 5 2 0 2 7
1 0 1 2 0 2 3
1 0 1 2 0 2 3
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
1 4 5 2 0 2 7
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
1 4 5 2 0 2 7
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
5 0 5 2 0 2 7
1 0 1 2 0 2 3
6 0 6 2 0 2 8
3 0 3 2 0 2 5
2 1 3 2 0 2 5
0 1 1 2 0 2 3
0 1 1 1 1 2 3
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
1 4 5 2 0 2 7
8 2 10 2 0 2 12
7 3 10 2 0 2 12
6 4 10 2 0 2 12
5 5 10 2 0 2 12
4 6 10 2 0 2 12
3 7 10 2 0 2 12
2 8 10 2 0 2 12
1 9 10 2 0 2 12
10 1 11 2 0 2 13
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
1 4 5 2 0 2 7
5 0 5 2 0 2 7
1 0 1 2 0 2 3
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
1 0 1 2 0 2 3
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
4 0 4 2 0 2 6
3 1 4 2 0 2 6
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
1 4 5 2 0 2 7
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
1 4 5 2 0 2 7
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
1 4 5 2 0 2 7
4 0 4 2 0 2 6
3 1 4 2 0 2 6
2 2 4 2 0 2 6
1 3 4 2 0 2 6
1 0 1 2 0 2 3
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
1 4 5 2 0 2 7
4 0 4 2 0 2 6
3 1 4 2 0 2 6
2 2 4 2 0 2 6
1 3 4 2 0 2 6
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
1 4 5 2 0 2 7
5 0 5 2 0 2 7
5 0 5 2 0 2 7
1 1 2 2 0 2 4
1 0 1 2 0 2 3
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
1 4 5 2 0 2 7
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
1 0 1 2 0 2 3
1 0 1 2 0 2 3
1 0 1 2 0 2 3
5 0 5 2 0 2 7
1 3 4 2 0 2 6
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
1 4 5 2 0 2 7
1 3 4 2 0 2 6
1 3 4 1 1 2 6
5 0 5 2 0 2 7
4 1 5 2 0 2 7
4 0 4 2 0 2 6
3 1 4 2 0 2 6
2 2 4 2 0 2 6
1 3 4 2 0 2 6
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
1 4 5 2 0 2 7
1 0 1 2 0 2 3
1 0 1 2 0 2 3
5 0 5 2 0 2 7
5 0 5 2 0 2 7
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
1 4 5 2 0 2 7
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
1 4 5 2 0 2 7
1 0 1 2 0 2 3
1 0 1 2 0 2 3
1 0 1 2 0 2 3
1 0 1 2 0 2 3
1 0 1 2 0 2 3
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
1 4 5 2 0 2 7
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
1 4 5 2 0 2 7
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
1 4 5 2 0 2 7
4 0 4 2 0 2 6
3 1 4 2 0 2 6
2 2 4 2 0 2 6
1 3 4 2 0 2 6
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
1 4 5 2 0 2 7
1 0 1 2 0 2 3
2 0 2 2 0 2 4
1 1 2 2 0 2 4
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
1 4 5 2 0 2 7
6 0 6 2 0 2 8
6 0 6 2 0 2 8
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
1 4 5 2 0 2 7
5 0 5 2 0 2 7
4 1 5 2 0 2 7
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
1 4 5 2 0 2 7
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
1 4 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
1 4 5 2 0 2 7
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
1 4 5 2 0 2 7
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
1 4 5 2 0 2 7
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
1 4 5 2 0 2 7
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
1 4 5 2 0 2 7
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
1 4 5 2 0 2 7
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
1 4 5 2 0 2 7
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
1 4 5 2 0 2 7
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
1 4 5 2 0 2 7
6 0 6 2 0 2 8
2 0 2 2 0 2 4
1 1 2 2 0 2 4
1 0 1 2 0 2 3
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
5 0 5 2 0 2 7
1 0 1 2 0 2 3
1 0 1 1 1 2 3
4 0 4 2 0 2 6
6 0 6 2 0 2 8
8 1 9 2 0 2 11
7 2 9 2 0 2 11
6 3 9 2 0 2 11
5 4 9 2 0 2 11
4 5 9 2 0 2 11
3 6 9 2 0 2 11
2 7 9 2 0 2 11
1 8 9 2 0 2 11
1 0 1 2 0 2 3
1 0 1 2 0 2 3
1 0 1 2 0 2 3
1 0 1 2 0 2 3
1 0 1 2 0 2 3
1 0 1 2 0 2 3
1 0 1 2 0 2 3
1 0 1 2 0 2 3
1 0 1 2 0 2 3
1 0 1 2 0 2 3
1 0 1 2 0 2 3
1 0 1 2 0 2 3
1 0 1 2 0 2 3
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
1 4 5 2 0 2 7
8 1 9 2 0 2 11
7 2 9 2 0 2 11
6 3 9 2 0 2 11
5 4 9 2 0 2 11
4 5 9 2 0 2 11
3 6 9 2 0 2 11
2 7 9 2 0 2 11
1 8 9 2 0 2 11
8 1 9 2 0 2 11
7 2 9 2 0 2 11
6 3 9 2 0 2 11
5 4 9 2 0 2 11
4 5 9 2 0 2 11
3 6 9 2 0 2 11
2 7 9 2 0 2 11
1 8 9 2 0 2 11
8 1 9 2 0 2 11
7 2 9 2 0 2 11
6 3 9 2 0 2 11
5 4 9 2 0 2 11
4 5 9 2 0 2 11
3 6 9 2 0 2 11
2 7 9 2 0 2 11
1 8 9 2 0 2 11
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
1 4 5 2 0 2 7
8 1 9 2 0 2 11
7 2 9 2 0 2 11
6 3 9 2 0 2 11
5 4 9 2 0 2 11
4 5 9 2 0 2 11
3 6 9 2 0 2 11
2 7 9 2 0 2 11
1 8 9 2 0 2 11
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
1 4 5 2 0 2 7
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
1 4 5 2 0 2 7
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
1 4 5 2 0 2 7
8 1 9 2 0 2 11
7 2 9 2 0 2 11
6 3 9 2 0 2 11
5 4 9 2 0 2 11
4 5 9 2 0 2 11
3 6 9 2 0 2 11
2 7 9 2 0 2 11
1 8 9 2 0 2 11
8 1 9 2 0 2 11
7 2 9 2 0 2 11
6 3 9 2 0 2 11
5 4 9 2 0 2 11
4 5 9 2 0 2 11
3 6 9 2 0 2 11
2 7 9 2 0 2 11
1 8 9 2 0 2 11
8 1 9 2 0 2 11
7 2 9 2 0 2 11
6 3 9 2 0 2 11
5 4 9 2 0 2 11
4 5 9 2 0 2 11
3 6 9 2 0 2 11
2 7 9 2 0 2 11
1 8 9 2 0 2 11
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
1 4 5 2 0 2 7
8 1 9 2 0 2 11
7 2 9 2 0 2 11
6 3 9 2 0 2 11
5 4 9 2 0 2 11
4 5 9 2 0 2 11
3 6 9 2 0 2 11
2 7 9 2 0 2 11
1 8 9 2 0 2 11
4 0 4 2 0 2 6
3 1 4 2 0 2 6
2 2 4 2 0 2 6
1 3 4 2 0 2 6
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
1 0 1 2 0 2 3
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
1 4 5 2 0 2 7
10 0 10 2 0 2 12
9 1 10 2 0 2 12
8 2 10 2 0 2 12
7 3 10 2 0 2 12
6 4 10 2 0 2 12
5 5 10 2 0 2 12
4 6 10 2 0 2 12
3 7 10 2 0 2 12
2 8 10 2 0 2 12
1 9 10 2 0 2 12
8 1 9 2 0 2 11
7 2 9 2 0 2 11
6 3 9 2 0 2 11
5 4 9 2 0 2 11
4 5 9 2 0 2 11
3 6 9 2 0 2 11
2 7 9 2 0 2 11
1 8 9 2 0 2 11
8 1 9 2 0 2 11
7 2 9 2 0 2 11
6 3 9 2 0 2 11
5 4 9 2 0 2 11
4 5 9 2 0 2 11
3 6 9 2 0 2 11
2 7 9 2 0 2 11
1 8 9 2 0 2 11
8 1 9 2 0 2 11
7 2 9 2 0 2 11
6 3 9 2 0 2 11
5 4 9 2 0 2 11
4 5 9 2 0 2 11
3 6 9 2 0 2 11
2 7 9 2 0 2 11
1 8 9 2 0 2 11
8 2 10 2 0 2 12
7 3 10 2 0 2 12
6 4 10 2 0 2 12
5 5 10 2 0 2 12
4 6 10 2 0 2 12
3 7 10 2 0 2 12
2 8 10 2 0 2 12
1 9 10 2 0 2 12
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
1 4 5 2 0 2 7
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
1 4 5 2 0 2 7
4 0 4 2 0 2 6
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
3 0 3 2 0 2 5
2 1 3 2 0 2 5
1 2 3 2 0 2 5
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
1 4 5 2 0 2 7
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
1 4 5 2 0 2 7
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
1 4 5 2 0 2 7
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
1 4 5 2 0 2 7
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
1 4 5 2 0 2 7
2 0 2 2 0 2 4
1 1 2 2 0 2 4
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
1 4 5 2 0 2 7
5 0 5 2 0 2 7
4 1 5 2 0 2 7
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
1 4 5 2 0 2 7
6 0 6 2 0 2 8
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
1 4 5 2 0 2 7
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
1 4 5 2 0 2 7
1 0 1 2 0 2 3
1 0 1 1 1 2 3
5 0 5 2 0 2 7
1 0 1 2 0 2 3
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
1 4 5 2 0 2 7
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
1 4 5 2 0 2 7
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
1 4 5 2 0 2 7
5 0 5 2 0 2 7
1 0 1 1 1 2 3
1 0 1 2 0 2 3
1 0 1 2 0 2 3
1 0 1 2 0 2 3
1 0 1 2 0 2 3
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
1 4 5 2 0 2 7
5 0 5 2 0 2 7
4 1 5 2 0 2 7
3 2 5 2 0 2 7
2 3 5 2 0 2 7
